matched_set_id,seed,base_game_index,strategy,reference_label_condition,comparison_label_condition,reference_game_id,comparison_game_id,reference_winner,comparison_winner,outcome_agreement,physical_first_target_matches_reference,physical_check_sequence_matches_reference_until_divergence,physical_final_alive_set_matches,first_divergence_round,first_divergence_phase,first_divergence_event_type
alternate_physical_sides_seed_46_base_155,46,155,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_155_normal,alternate_physical_sides_seed_46_base_155_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_155,46,155,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_155_normal,alternate_physical_sides_seed_46_base_155_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_156,46,156,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_156_normal,alternate_physical_sides_seed_46_base_156_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_156,46,156,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_156_normal,alternate_physical_sides_seed_46_base_156_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_157,46,157,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_157_normal,alternate_physical_sides_seed_46_base_157_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_157,46,157,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_157_normal,alternate_physical_sides_seed_46_base_157_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_158,46,158,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_158_normal,alternate_physical_sides_seed_46_base_158_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_158,46,158,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_158_normal,alternate_physical_sides_seed_46_base_158_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_159,46,159,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_159_normal,alternate_physical_sides_seed_46_base_159_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_159,46,159,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_159_normal,alternate_physical_sides_seed_46_base_159_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_16,46,16,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_16_normal,alternate_physical_sides_seed_46_base_16_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_16,46,16,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_16_normal,alternate_physical_sides_seed_46_base_16_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_160,46,160,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_160_normal,alternate_physical_sides_seed_46_base_160_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_160,46,160,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_160_normal,alternate_physical_sides_seed_46_base_160_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_161,46,161,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_161_normal,alternate_physical_sides_seed_46_base_161_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_161,46,161,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_161_normal,alternate_physical_sides_seed_46_base_161_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_162,46,162,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_162_normal,alternate_physical_sides_seed_46_base_162_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_162,46,162,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_162_normal,alternate_physical_sides_seed_46_base_162_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_163,46,163,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_163_normal,alternate_physical_sides_seed_46_base_163_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_163,46,163,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_163_normal,alternate_physical_sides_seed_46_base_163_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_164,46,164,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_164_normal,alternate_physical_sides_seed_46_base_164_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_164,46,164,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_164_normal,alternate_physical_sides_seed_46_base_164_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_165,46,165,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_165_normal,alternate_physical_sides_seed_46_base_165_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_165,46,165,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_165_normal,alternate_physical_sides_seed_46_base_165_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_166,46,166,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_166_normal,alternate_physical_sides_seed_46_base_166_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_166,46,166,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_166_normal,alternate_physical_sides_seed_46_base_166_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_167,46,167,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_167_normal,alternate_physical_sides_seed_46_base_167_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_167,46,167,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_167_normal,alternate_physical_sides_seed_46_base_167_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_168,46,168,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_168_normal,alternate_physical_sides_seed_46_base_168_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_168,46,168,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_168_normal,alternate_physical_sides_seed_46_base_168_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_169,46,169,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_169_normal,alternate_physical_sides_seed_46_base_169_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_169,46,169,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_169_normal,alternate_physical_sides_seed_46_base_169_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_17,46,17,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_17_normal,alternate_physical_sides_seed_46_base_17_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_17,46,17,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_17_normal,alternate_physical_sides_seed_46_base_17_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_170,46,170,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_170_normal,alternate_physical_sides_seed_46_base_170_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_170,46,170,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_170_normal,alternate_physical_sides_seed_46_base_170_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_171,46,171,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_171_normal,alternate_physical_sides_seed_46_base_171_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_171,46,171,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_171_normal,alternate_physical_sides_seed_46_base_171_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_172,46,172,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_172_normal,alternate_physical_sides_seed_46_base_172_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_172,46,172,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_172_normal,alternate_physical_sides_seed_46_base_172_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_173,46,173,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_173_normal,alternate_physical_sides_seed_46_base_173_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_173,46,173,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_173_normal,alternate_physical_sides_seed_46_base_173_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_174,46,174,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_174_normal,alternate_physical_sides_seed_46_base_174_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_174,46,174,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_174_normal,alternate_physical_sides_seed_46_base_174_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_175,46,175,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_175_normal,alternate_physical_sides_seed_46_base_175_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_175,46,175,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_175_normal,alternate_physical_sides_seed_46_base_175_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_176,46,176,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_176_normal,alternate_physical_sides_seed_46_base_176_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_176,46,176,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_176_normal,alternate_physical_sides_seed_46_base_176_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_177,46,177,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_177_normal,alternate_physical_sides_seed_46_base_177_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_177,46,177,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_177_normal,alternate_physical_sides_seed_46_base_177_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_178,46,178,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_178_normal,alternate_physical_sides_seed_46_base_178_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_178,46,178,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_178_normal,alternate_physical_sides_seed_46_base_178_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_179,46,179,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_179_normal,alternate_physical_sides_seed_46_base_179_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_179,46,179,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_179_normal,alternate_physical_sides_seed_46_base_179_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_18,46,18,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_18_normal,alternate_physical_sides_seed_46_base_18_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_18,46,18,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_18_normal,alternate_physical_sides_seed_46_base_18_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_180,46,180,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_180_normal,alternate_physical_sides_seed_46_base_180_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_180,46,180,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_180_normal,alternate_physical_sides_seed_46_base_180_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_181,46,181,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_181_normal,alternate_physical_sides_seed_46_base_181_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_181,46,181,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_181_normal,alternate_physical_sides_seed_46_base_181_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_182,46,182,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_182_normal,alternate_physical_sides_seed_46_base_182_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_182,46,182,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_182_normal,alternate_physical_sides_seed_46_base_182_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_183,46,183,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_183_normal,alternate_physical_sides_seed_46_base_183_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_183,46,183,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_183_normal,alternate_physical_sides_seed_46_base_183_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_184,46,184,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_184_normal,alternate_physical_sides_seed_46_base_184_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_184,46,184,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_184_normal,alternate_physical_sides_seed_46_base_184_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_185,46,185,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_185_normal,alternate_physical_sides_seed_46_base_185_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_185,46,185,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_185_normal,alternate_physical_sides_seed_46_base_185_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_186,46,186,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_186_normal,alternate_physical_sides_seed_46_base_186_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_186,46,186,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_186_normal,alternate_physical_sides_seed_46_base_186_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_187,46,187,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_187_normal,alternate_physical_sides_seed_46_base_187_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_187,46,187,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_187_normal,alternate_physical_sides_seed_46_base_187_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_188,46,188,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_188_normal,alternate_physical_sides_seed_46_base_188_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_188,46,188,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_46_base_188_normal,alternate_physical_sides_seed_46_base_188_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_46_base_189,46,189,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_46_base_189_normal,alternate_physical_sides_seed_46_base_189_mirrored,wolf,wolf,1,1,1,1,,none,none
