decision_id,decision_type,candidate_uid,split_name,behavioral_regime_id,surrogate_rollout_value,full_rollout_mean_team_win_rate,full_rollout_best_action,full_rollout_value_rank_within_decision
12cd6bc241aaa95a45b156f91e66107d42f3e79d520193c40b372b86e1edf0a6,seer_check,1,train,randomized_legal_policy,1.0,0.0,7,2
12cd6bc241aaa95a45b156f91e66107d42f3e79d520193c40b372b86e1edf0a6,seer_check,7,train,randomized_legal_policy,1.0,0.5714285714285714,7,1
12cd6bc241aaa95a45b156f91e66107d42f3e79d520193c40b372b86e1edf0a6,seer_check,4,train,randomized_legal_policy,0.6666666666666666,0.0,7,2
9ac31f023b913fab814478a0bc287d8e7428686c021dc9b43aca0d99008309fe,wolf_kill,8,train,randomized_legal_policy,0.6666666666666666,0.5714285714285714,8,1
9ac31f023b913fab814478a0bc287d8e7428686c021dc9b43aca0d99008309fe,wolf_kill,1,train,randomized_legal_policy,0.3333333333333333,0.42857142857142855,8,2
9ac31f023b913fab814478a0bc287d8e7428686c021dc9b43aca0d99008309fe,wolf_kill,4,train,randomized_legal_policy,0.3333333333333333,0.14285714285714285,8,3
9ac31f023b913fab814478a0bc287d8e7428686c021dc9b43aca0d99008309fe,wolf_kill,10,train,randomized_legal_policy,1.0,0.14285714285714285,8,3
0762ce28a6b0c2d2937a14c3c2aa728d171e93e55ef639dfae94410cdccef969,day_vote,10,train,randomized_legal_policy,0.3333333333333333,0.5714285714285714,10,1
0762ce28a6b0c2d2937a14c3c2aa728d171e93e55ef639dfae94410cdccef969,day_vote,2,train,randomized_legal_policy,0.6666666666666666,0.5714285714285714,10,1
0762ce28a6b0c2d2937a14c3c2aa728d171e93e55ef639dfae94410cdccef969,day_vote,7,train,randomized_legal_policy,0.6666666666666666,0.42857142857142855,10,4
0762ce28a6b0c2d2937a14c3c2aa728d171e93e55ef639dfae94410cdccef969,day_vote,8,train,randomized_legal_policy,0.6666666666666666,0.5714285714285714,10,1
e124c92458d8ee3237e2e549d4378f1352a89fc90d7c61a06c6437bf4f393e24,seer_check,9,train,randomized_legal_policy,0.3333333333333333,0.0,8,3
e124c92458d8ee3237e2e549d4378f1352a89fc90d7c61a06c6437bf4f393e24,seer_check,1,train,randomized_legal_policy,1.0,0.0,8,3
e124c92458d8ee3237e2e549d4378f1352a89fc90d7c61a06c6437bf4f393e24,seer_check,8,train,randomized_legal_policy,0.6666666666666666,0.8571428571428571,8,1
e124c92458d8ee3237e2e549d4378f1352a89fc90d7c61a06c6437bf4f393e24,seer_check,2,train,randomized_legal_policy,1.0,0.2857142857142857,8,2
5486c2f60f2b1c9322df28fe2792e19136b5f5b84e8e75565c63764ec8e0a6a9,wolf_kill,10,train,randomized_legal_policy,1.0,0.8571428571428571,1,2
5486c2f60f2b1c9322df28fe2792e19136b5f5b84e8e75565c63764ec8e0a6a9,wolf_kill,1,train,randomized_legal_policy,0.3333333333333333,1.0,1,1
5486c2f60f2b1c9322df28fe2792e19136b5f5b84e8e75565c63764ec8e0a6a9,wolf_kill,2,train,randomized_legal_policy,1.0,0.8571428571428571,1,2
